match_id,bowling_team,bowler,overs,maidens,runs,wickets,economy,0s,4s,6s,no_of_wides,no_of_no_balls,match
1426297,Chennai Super Kings,RA Jadeja,2.0,0,29,0,14.5,0,2,2,0,0,Chennai Super Kings vs Gujarat Titans
1426297,Chennai Super Kings,SN Thakur,4.0,0,25,0,6.25,9,1,1,0,0,Chennai Super Kings vs Gujarat Titans
1426297,Chennai Super Kings,Simarjeet Singh,4.0,0,60,0,15.0,4,3,5,2,0,Chennai Super Kings vs Gujarat Titans
1426297,Chennai Super Kings,TU Deshpande,4.0,0,33,2,8.25,6,2,1,2,0,Chennai Super Kings vs Gujarat Titans
1426297,Gujarat Titans,Kartik Tyagi,4.0,0,51,0,12.75,4,6,2,2,0,Gujarat Titans vs Gujarat Titans
1426297,Gujarat Titans,MM Sharma,4.0,0,31,3,7.75,10,3,1,2,0,Gujarat Titans vs Gujarat Titans
1426297,Gujarat Titans,Noor Ahmad,2.0,0,25,0,12.5,3,0,3,0,0,Gujarat Titans vs Gujarat Titans
1426297,Gujarat Titans,Rashid Khan,4.0,0,38,2,9.5,8,3,3,0,0,Gujarat Titans vs Gujarat Titans
1426297,Gujarat Titans,S Sandeep Warrier,3.0,0,28,1,9.33,8,1,3,0,0,Gujarat Titans vs Gujarat Titans
1426297,Gujarat Titans,UT Yadav,3.0,0,20,1,6.67,8,3,0,0,0,Gujarat Titans vs Gujarat Titans
1426298,Kolkata Knight Riders,AD Russell,3.0,0,34,2,11.33,4,3,2,2,0,Kolkata Knight Riders vs Mumbai Indians
1426298,Kolkata Knight Riders,CV Varun,4.0,0,17,2,4.25,11,1,0,1,0,Kolkata Knight Riders vs Mumbai Indians
1426298,Kolkata Knight Riders,Harshit Rana,3.0,0,34,2,11.33,7,4,2,1,0,Kolkata Knight Riders vs Mumbai Indians
1426298,Kolkata Knight Riders,MA Starc,1.0,0,11,0,11.0,2,2,0,0,0,Kolkata Knight Riders vs Mumbai Indians
1426298,Kolkata Knight Riders,SP Narine,3.0,0,21,1,7.0,10,2,1,0,0,Kolkata Knight Riders vs Mumbai Indians
1426298,Kolkata Knight Riders,VG Arora,2.1,0,15,0,6.92,7,1,1,1,0,Kolkata Knight Riders vs Mumbai Indians
1426298,Mumbai Indians,A Kamboj,3.0,0,24,1,8.0,7,2,1,1,0,Mumbai Indians vs Mumbai Indians
1426298,Mumbai Indians,HH Pandya,3.0,0,32,0,10.67,4,3,2,0,0,Mumbai Indians vs Mumbai Indians
1426298,Mumbai Indians,JJ Bumrah,4.0,0,39,2,9.75,9,5,2,0,0,Mumbai Indians vs Mumbai Indians
1426298,Mumbai Indians,N Thushara,3.0,0,31,1,10.33,6,2,2,2,0,Mumbai Indians vs Mumbai Indians
1426298,Mumbai Indians,PP Chawla,3.0,0,28,2,9.33,7,2,2,0,0,Mumbai Indians vs Mumbai Indians
1426299,Chennai Super Kings,M Theekshana,4.0,0,28,0,7.0,9,2,1,0,0,Chennai Super Kings vs Rajasthan Royals
1426299,Chennai Super Kings,RA Jadeja,4.0,0,24,0,6.0,7,0,1,0,0,Chennai Super Kings vs Rajasthan Royals
1426299,Chennai Super Kings,SN Thakur,4.0,0,32,0,8.0,6,2,1,0,0,Chennai Super Kings vs Rajasthan Royals
1426299,Chennai Super Kings,Simarjeet Singh,4.0,0,26,3,6.5,13,2,1,4,0,Chennai Super Kings vs Rajasthan Royals
1426299,Chennai Super Kings,TU Deshpande,4.0,0,30,2,7.5,9,1,2,0,0,Chennai Super Kings vs Rajasthan Royals
1426299,Rajasthan Royals,Avesh Khan,2.0,0,12,1,6.0,3,0,0,1,0,Rajasthan Royals vs Rajasthan Royals
1426299,Rajasthan Royals,N Burger,3.0,0,21,1,7.0,7,0,2,0,0,Rajasthan Royals vs Rajasthan Royals
1426299,Rajasthan Royals,R Ashwin,4.0,0,35,2,8.75,8,4,1,1,0,Rajasthan Royals vs Rajasthan Royals
1426299,Rajasthan Royals,Sandeep Sharma,3.0,0,30,0,10.0,4,3,1,1,0,Rajasthan Royals vs Rajasthan Royals
1426299,Rajasthan Royals,TA Boult,2.2,0,24,0,10.29,6,3,1,1,0,Rajasthan Royals vs Rajasthan Royals
1426299,Rajasthan Royals,YS Chahal,4.0,0,22,1,5.5,8,1,0,1,0,Rajasthan Royals vs Rajasthan Royals
1426300,Delhi Capitals,AR Patel,3.0,0,24,0,8.0,5,0,2,0,0,Delhi Capitals vs Royal Challengers Bengaluru
1426300,Delhi Capitals,I Sharma,3.0,0,31,1,10.33,5,1,2,3,0,Delhi Capitals vs Royal Challengers Bengaluru
1426300,Delhi Capitals,KK Ahmed,4.0,0,31,2,7.75,8,3,1,0,0,Delhi Capitals vs Royal Challengers Bengaluru
1426300,Delhi Capitals,Kuldeep Yadav,4.0,0,52,1,13.0,5,0,6,1,0,Delhi Capitals vs Royal Challengers Bengaluru
1426300,Delhi Capitals,Mukesh Kumar,3.0,0,23,1,7.67,8,4,0,0,0,Delhi Capitals vs Royal Challengers Bengaluru
1426300,Delhi Capitals,Rasikh Salam,3.0,0,23,2,7.67,5,2,0,3,0,Delhi Capitals vs Royal Challengers Bengaluru
1426300,Royal Challengers Bengaluru,C Green,4.0,0,19,1,4.75,12,1,0,2,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426300,Royal Challengers Bengaluru,KV Sharma,2.0,0,19,0,9.5,2,1,1,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426300,Royal Challengers Bengaluru,LH Ferguson,4.0,0,23,2,5.75,8,2,0,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426300,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,33,1,8.25,13,4,1,2,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426300,Royal Challengers Bengaluru,Swapnil Singh,1.0,0,9,1,9.0,2,0,1,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426300,Royal Challengers Bengaluru,WG Jacks,1.0,0,16,0,16.0,0,0,2,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426300,Royal Challengers Bengaluru,Yash Dayal,3.1,1,20,3,6.32,12,4,0,1,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426302,Delhi Capitals,AR Patel,1.0,0,20,1,20.0,2,2,2,0,0,Delhi Capitals vs Lucknow Super Giants
1426302,Delhi Capitals,Gulbadin Naib,1.0,0,12,0,12.0,1,2,0,0,0,Delhi Capitals vs Lucknow Super Giants
1426302,Delhi Capitals,I Sharma,4.0,0,34,3,8.5,10,4,1,2,0,Delhi Capitals vs Lucknow Super Giants
1426302,Delhi Capitals,KK Ahmed,2.0,0,22,1,11.0,6,2,2,1,0,Delhi Capitals vs Lucknow Super Giants
1426302,Delhi Capitals,Kuldeep Yadav,4.0,0,33,1,8.25,9,2,2,0,0,Delhi Capitals vs Lucknow Super Giants
1426302,Delhi Capitals,Mukesh Kumar,4.0,0,33,1,8.25,9,3,1,2,0,Delhi Capitals vs Lucknow Super Giants
1426302,Delhi Capitals,Rasikh Salam,3.0,0,30,0,10.0,5,1,2,0,0,Delhi Capitals vs Lucknow Super Giants
1426302,Delhi Capitals,T Stubbs,1.0,0,4,1,4.0,3,0,0,0,0,Delhi Capitals vs Lucknow Super Giants
1426302,Lucknow Super Giants,Arshad Khan,3.0,0,45,1,15.0,5,5,2,5,0,Lucknow Super Giants vs Lucknow Super Giants
1426302,Lucknow Super Giants,DJ Hooda,1.0,0,9,0,9.0,1,1,0,1,0,Lucknow Super Giants vs Lucknow Super Giants
1426302,Lucknow Super Giants,KH Pandya,2.0,0,20,0,10.0,3,3,0,1,0,Lucknow Super Giants vs Lucknow Super Giants
1426302,Lucknow Super Giants,Mohsin Khan,4.0,0,29,0,7.25,11,2,2,0,0,Lucknow Super Giants vs Lucknow Super Giants
1426302,Lucknow Super Giants,Naveen-ul-Haq,4.0,0,51,2,12.75,6,3,4,1,0,Lucknow Super Giants vs Lucknow Super Giants
1426302,Lucknow Super Giants,Ravi Bishnoi,4.0,0,26,1,6.5,9,1,1,0,0,Lucknow Super Giants vs Lucknow Super Giants
1426302,Lucknow Super Giants,Yudhvir Singh,2.0,0,28,0,14.0,3,3,1,0,0,Lucknow Super Giants vs Lucknow Super Giants
1426303,Punjab Kings,Arshdeep Singh,4.0,0,31,1,7.75,11,6,0,0,0,Punjab Kings vs Rajasthan Royals
1426303,Punjab Kings,HV Patel,4.0,0,28,2,7.0,8,2,0,1,0,Punjab Kings vs Rajasthan Royals
1426303,Punjab Kings,Harpreet Brar,1.0,0,10,0,10.0,1,1,0,0,0,Punjab Kings vs Rajasthan Royals
1426303,Punjab Kings,NT Ellis,4.0,0,24,1,6.0,10,3,0,0,0,Punjab Kings vs Rajasthan Royals
1426303,Punjab Kings,RD Chahar,4.0,0,26,2,6.5,9,2,1,0,0,Punjab Kings vs Rajasthan Royals
1426303,Punjab Kings,SM Curran,3.0,0,24,2,8.0,11,4,1,0,0,Punjab Kings vs Rajasthan Royals
1426303,Rajasthan Royals,Avesh Khan,3.5,0,28,2,7.3,9,1,2,0,0,Rajasthan Royals vs Rajasthan Royals
1426303,Rajasthan Royals,R Ashwin,4.0,0,31,0,7.75,11,1,3,0,0,Rajasthan Royals vs Rajasthan Royals
1426303,Rajasthan Royals,Sandeep Sharma,4.0,0,28,0,7.0,11,3,1,0,0,Rajasthan Royals vs Rajasthan Royals
1426303,Rajasthan Royals,TA Boult,3.0,0,27,1,9.0,7,5,0,0,0,Rajasthan Royals vs Rajasthan Royals
1426303,Rajasthan Royals,YS Chahal,4.0,0,31,2,7.75,5,3,0,1,0,Rajasthan Royals vs Rajasthan Royals
1426305,Lucknow Super Giants,Arshad Khan,2.0,0,11,0,5.5,7,1,0,2,0,Lucknow Super Giants vs Mumbai Indians
1426305,Lucknow Super Giants,KH Pandya,4.0,0,29,1,7.25,10,1,2,1,0,Lucknow Super Giants vs Mumbai Indians
1426305,Lucknow Super Giants,MJ Henry,2.0,0,24,0,12.0,4,1,2,2,0,Lucknow Super Giants vs Mumbai Indians
1426305,Lucknow Super Giants,Mohsin Khan,4.0,0,45,1,11.25,9,4,3,2,0,Lucknow Super Giants vs Mumbai Indians
1426305,Lucknow Super Giants,Naveen-ul-Haq,4.1,0,50,2,12.0,8,5,3,1,0,Lucknow Super Giants vs Mumbai Indians
1426305,Lucknow Super Giants,Ravi Bishnoi,4.0,0,37,2,9.25,9,5,1,0,0,Lucknow Super Giants vs Mumbai Indians
1426305,Mumbai Indians,A Kamboj,3.0,0,48,0,16.0,4,5,3,4,0,Mumbai Indians vs Mumbai Indians
1426305,Mumbai Indians,Arjun Tendulkar,2.2,0,22,0,9.43,7,1,2,1,0,Mumbai Indians vs Mumbai Indians
1426305,Mumbai Indians,HH Pandya,2.0,0,27,0,13.5,1,1,2,0,0,Mumbai Indians vs Mumbai Indians
1426305,Mumbai Indians,N Thushara,4.0,0,28,3,7.0,11,4,0,2,0,Mumbai Indians vs Mumbai Indians
1426305,Mumbai Indians,N Wadhera,2.0,0,13,0,6.5,2,1,0,0,0,Mumbai Indians vs Mumbai Indians
1426305,Mumbai Indians,Naman Dhir,0.4,0,17,0,25.5,0,1,2,0,0,Mumbai Indians vs Mumbai Indians
1426305,Mumbai Indians,PP Chawla,4.0,0,29,3,7.25,10,0,3,0,0,Mumbai Indians vs Mumbai Indians
1426305,Mumbai Indians,R Shepherd,2.0,0,30,0,15.0,5,3,2,3,0,Mumbai Indians vs Mumbai Indians
1426306,Chennai Super Kings,M Theekshana,4.0,0,25,0,6.25,11,2,1,1,0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,MJ Santner,4.0,0,23,1,5.75,10,1,1,0,0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,RA Jadeja,3.0,0,40,0,13.33,2,2,3,0,0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,SN Thakur,4.0,0,61,2,15.25,4,5,5,0,0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,Simarjeet Singh,1.0,0,19,0,19.0,0,2,1,2,0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Chennai Super Kings,TU Deshpande,4.0,0,49,1,12.25,10,2,5,4,0,Chennai Super Kings vs Royal Challengers Bengaluru
1426306,Royal Challengers Bengaluru,C Green,2.0,0,18,1,9.0,2,2,0,1,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426306,Royal Challengers Bengaluru,GJ Maxwell,4.0,0,25,1,6.25,7,1,0,1,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426306,Royal Challengers Bengaluru,KV Sharma,1.0,0,14,0,14.0,0,1,1,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426306,Royal Challengers Bengaluru,LH Ferguson,3.2,0,39,1,11.7,6,3,3,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426306,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,35,1,8.75,6,3,1,1,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426306,Royal Challengers Bengaluru,Swapnil Singh,2.0,0,13,0,6.5,1,0,0,1,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426306,Royal Challengers Bengaluru,Yash Dayal,4.0,0,42,2,10.5,9,4,3,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426307,Punjab Kings,Arshdeep Singh,4.0,0,37,2,9.25,9,5,1,1,0,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,Atharva Taide,0.1,0,4,0,24.0,0,1,0,0,0,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,HV Patel,4.1,0,49,2,11.76,6,5,2,2,0,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,Harpreet Brar,3.0,0,36,1,12.0,6,0,4,1,0,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,R Dhawan,3.0,0,35,0,11.67,4,2,3,1,0,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,RD Chahar,4.0,0,43,0,10.75,6,1,4,1,0,Punjab Kings vs Sunrisers Hyderabad
1426307,Punjab Kings,Shashank Singh,1.0,0,5,1,5.0,1,0,0,0,0,Punjab Kings vs Sunrisers Hyderabad
1426307,Sunrisers Hyderabad,B Kumar,4.0,0,36,0,9.0,7,4,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426307,Sunrisers Hyderabad,Nithish Kumar Reddy,3.1,0,54,0,17.05,2,3,5,2,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426307,Sunrisers Hyderabad,PJ Cummins,4.0,0,36,1,9.0,7,4,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426307,Sunrisers Hyderabad,Shahbaz Ahmed,1.0,0,13,0,13.0,1,1,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426307,Sunrisers Hyderabad,T Natarajan,4.0,0,33,2,8.25,8,3,1,2,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426307,Sunrisers Hyderabad,V Viyaskanth,4.0,0,37,1,9.25,7,2,3,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,AD Russell,1.3,0,15,1,10.0,2,2,0,0,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,CV Varun,4.1,0,26,2,6.24,9,1,1,1,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,Harshit Rana,4.0,0,27,1,6.75,9,2,1,1,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,MA Starc,4.0,0,34,3,8.5,11,5,1,1,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,SP Narine,4.0,0,40,1,10.0,7,2,3,0,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Kolkata Knight Riders,VG Arora,2.1,0,17,1,7.85,5,1,0,2,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426309,Sunrisers Hyderabad,B Kumar,3.0,0,28,0,9.33,8,4,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426309,Sunrisers Hyderabad,Nithish Kumar Reddy,1.0,0,13,0,13.0,1,1,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426309,Sunrisers Hyderabad,PJ Cummins,3.0,0,38,1,12.67,5,5,2,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426309,Sunrisers Hyderabad,T Natarajan,3.0,0,22,1,7.33,10,3,1,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426309,Sunrisers Hyderabad,TM Head,1.4,0,32,0,19.2,2,3,3,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426309,Sunrisers Hyderabad,V Viyaskanth,2.0,0,22,0,11.0,1,0,2,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426310,Rajasthan Royals,Avesh Khan,4.0,0,44,3,11.0,6,5,2,0,0,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,R Ashwin,4.0,0,19,2,4.75,9,0,0,2,0,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,Sandeep Sharma,4.0,0,48,1,12.0,3,5,2,0,0,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,TA Boult,4.0,0,16,1,4.0,12,1,0,0,0,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Rajasthan Royals,YS Chahal,4.0,0,43,1,10.75,7,2,4,0,0,Rajasthan Royals vs Royal Challengers Bengaluru
1426310,Royal Challengers Bengaluru,C Green,4.0,0,28,1,7.0,9,1,2,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426310,Royal Challengers Bengaluru,KV Sharma,2.0,0,19,1,9.5,1,2,0,2,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426310,Royal Challengers Bengaluru,LH Ferguson,4.0,0,37,1,9.25,9,3,2,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426310,Royal Challengers Bengaluru,Mohammed Siraj,4.0,0,33,2,8.25,6,4,0,3,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426310,Royal Challengers Bengaluru,Swapnil Singh,2.0,0,19,0,9.5,4,2,1,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426310,Royal Challengers Bengaluru,Yash Dayal,3.0,0,37,0,12.33,5,8,0,0,0,Royal Challengers Bengaluru vs Royal Challengers Bengaluru
1426311,Rajasthan Royals,Avesh Khan,4.0,0,27,3,6.75,11,2,1,2,0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,R Ashwin,4.0,0,43,0,10.75,4,3,2,0,0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,Sandeep Sharma,4.0,0,25,2,6.25,9,3,0,1,0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,TA Boult,4.0,0,45,3,11.25,7,3,3,2,0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Rajasthan Royals,YS Chahal,4.0,0,34,0,8.5,9,0,3,2,0,Rajasthan Royals vs Sunrisers Hyderabad
1426311,Sunrisers Hyderabad,AK Markram,1.1,0,10,0,8.57,2,0,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426311,Sunrisers Hyderabad,Abhishek Sharma,4.0,0,24,2,6.0,8,2,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426311,Sunrisers Hyderabad,B Kumar,3.0,0,33,0,11.0,7,4,2,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426311,Sunrisers Hyderabad,JD Unadkat,1.0,0,5,0,5.0,2,0,0,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426311,Sunrisers Hyderabad,PJ Cummins,4.0,0,30,1,7.5,10,3,1,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426311,Sunrisers Hyderabad,Shahbaz Ahmed,4.0,0,23,3,5.75,13,2,1,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426311,Sunrisers Hyderabad,T Natarajan,3.0,0,13,1,4.33,12,2,0,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,AD Russell,2.3,1,19,3,7.6,7,1,1,1,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,CV Varun,2.0,0,9,1,4.5,6,1,0,0,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,Harshit Rana,4.0,1,24,2,6.0,13,2,1,1,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,MA Starc,3.0,0,14,2,4.67,11,2,0,0,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,SP Narine,4.0,0,16,1,4.0,8,0,0,0,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Kolkata Knight Riders,VG Arora,3.0,0,24,1,8.0,8,2,1,4,0,Kolkata Knight Riders vs Sunrisers Hyderabad
1426312,Sunrisers Hyderabad,AK Markram,1.0,0,5,0,5.0,2,0,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426312,Sunrisers Hyderabad,B Kumar,2.0,0,25,0,12.5,5,2,2,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426312,Sunrisers Hyderabad,JD Unadkat,1.0,0,9,0,9.0,1,1,0,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426312,Sunrisers Hyderabad,PJ Cummins,2.0,0,18,1,9.0,7,2,1,1,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426312,Sunrisers Hyderabad,Shahbaz Ahmed,2.3,0,22,1,8.8,4,1,2,0,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
1426312,Sunrisers Hyderabad,T Natarajan,2.0,0,29,0,14.5,2,4,1,2,0,Sunrisers Hyderabad vs Sunrisers Hyderabad
