match_id,inning,batter,runs,balls,fours,sixes,batting_position,out/not out,SR,match
1422119,Royal Challengers Bengaluru,Anuj Rawat,48,25,4,3,6,out,192.0,Royal Challengers Bengaluru vs Chennai Super Kings
1422119,Royal Challengers Bengaluru,C Green,18,22,1,0,5,out,81.82,Royal Challengers Bengaluru vs Chennai Super Kings
1422119,Royal Challengers Bengaluru,F du Plessis,35,23,8,0,2,out,152.17,Royal Challengers Bengaluru vs Chennai Super Kings
1422119,Royal Challengers Bengaluru,GJ Maxwell,0,1,0,0,4,out,0.0,Royal Challengers Bengaluru vs Chennai Super Kings
1422119,Royal Challengers Bengaluru,KD Karthik,38,26,3,2,7,not out,146.15,Royal Challengers Bengaluru vs Chennai Super Kings
1422119,Royal Challengers Bengaluru,RM Patidar,0,3,0,0,3,out,0.0,Royal Challengers Bengaluru vs Chennai Super Kings
1422119,Royal Challengers Bengaluru,V Kohli,21,20,0,1,1,out,105.0,Royal Challengers Bengaluru vs Chennai Super Kings
1422119,Chennai Super Kings,AM Rahane,27,19,0,2,3,out,142.11,Chennai Super Kings vs Royal Challengers Bengaluru
1422119,Chennai Super Kings,DJ Mitchell,22,18,0,2,4,out,122.22,Chennai Super Kings vs Royal Challengers Bengaluru
1422119,Chennai Super Kings,R Ravindra,37,15,3,3,2,out,246.67,Chennai Super Kings vs Royal Challengers Bengaluru
1422119,Chennai Super Kings,RA Jadeja,25,17,0,1,6,not out,147.06,Chennai Super Kings vs Royal Challengers Bengaluru
1422119,Chennai Super Kings,RD Gaikwad,15,15,3,0,1,out,100.0,Chennai Super Kings vs Royal Challengers Bengaluru
1422119,Chennai Super Kings,S Dube,34,28,4,1,5,not out,121.43,Chennai Super Kings vs Royal Challengers Bengaluru
1422120,Delhi Capitals,AR Patel,21,13,2,1,7,out,161.54,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,Abishek Porel,32,10,4,2,9,not out,320.0,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,DA Warner,29,21,3,2,1,out,138.1,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,Kuldeep Yadav,1,2,0,0,10,out,50.0,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,MR Marsh,20,12,2,2,2,out,166.67,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,RK Bhui,3,7,0,0,5,out,42.86,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,RR Pant,18,13,2,0,4,out,138.46,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,SD Hope,33,25,2,2,3,out,132.0,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,Sumit Kumar,2,9,0,0,8,out,22.22,Delhi Capitals vs Punjab Kings
1422120,Delhi Capitals,T Stubbs,5,8,0,0,6,out,62.5,Delhi Capitals vs Punjab Kings
1422120,Punjab Kings,Harpreet Brar,2,2,0,0,8,not out,100.0,Punjab Kings vs Delhi Capitals
1422120,Punjab Kings,JM Bairstow,9,3,2,0,2,out,300.0,Punjab Kings vs Delhi Capitals
1422120,Punjab Kings,JM Sharma,9,9,1,0,5,out,100.0,Punjab Kings vs Delhi Capitals
1422120,Punjab Kings,LS Livingstone,38,21,2,3,6,not out,180.95,Punjab Kings vs Delhi Capitals
1422120,Punjab Kings,P Simran Singh,26,17,5,0,3,out,152.94,Punjab Kings vs Delhi Capitals
1422120,Punjab Kings,S Dhawan,22,16,4,0,1,out,137.5,Punjab Kings vs Delhi Capitals
1422120,Punjab Kings,SM Curran,63,47,6,1,4,out,134.04,Punjab Kings vs Delhi Capitals
1422120,Punjab Kings,Shashank Singh,0,1,0,0,7,out,0.0,Punjab Kings vs Delhi Capitals
1422121,Kolkata Knight Riders,AD Russell,60,24,2,7,8,not out,250.0,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Kolkata Knight Riders,MA Starc,6,3,1,0,9,not out,200.0,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Kolkata Knight Riders,N Rana,9,11,1,0,5,out,81.82,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Kolkata Knight Riders,PD Salt,54,40,3,3,1,out,135.0,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Kolkata Knight Riders,RK Singh,23,15,3,0,7,out,153.33,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Kolkata Knight Riders,Ramandeep Singh,29,16,1,3,6,out,181.25,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Kolkata Knight Riders,SP Narine,2,4,0,0,2,out,50.0,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Kolkata Knight Riders,SS Iyer,0,2,0,0,4,out,0.0,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Kolkata Knight Riders,VR Iyer,7,5,1,0,3,out,140.0,Kolkata Knight Riders vs Sunrisers Hyderabad
1422121,Sunrisers Hyderabad,AK Markram,18,13,2,0,4,out,138.46,Sunrisers Hyderabad vs Kolkata Knight Riders
1422121,Sunrisers Hyderabad,Abdul Samad,15,11,1,1,6,out,136.36,Sunrisers Hyderabad vs Kolkata Knight Riders
1422121,Sunrisers Hyderabad,Abhishek Sharma,32,19,4,2,2,out,168.42,Sunrisers Hyderabad vs Kolkata Knight Riders
1422121,Sunrisers Hyderabad,H Klaasen,63,29,0,8,5,out,217.24,Sunrisers Hyderabad vs Kolkata Knight Riders
1422121,Sunrisers Hyderabad,M Jansen,1,1,0,0,8,not out,100.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1422121,Sunrisers Hyderabad,MA Agarwal,32,21,4,1,1,out,152.38,Sunrisers Hyderabad vs Kolkata Knight Riders
1422121,Sunrisers Hyderabad,PJ Cummins,0,1,0,0,9,not out,0.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1422121,Sunrisers Hyderabad,RA Tripathi,20,20,0,1,3,out,100.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1422121,Sunrisers Hyderabad,Shahbaz Ahmed,16,5,1,2,7,out,320.0,Sunrisers Hyderabad vs Kolkata Knight Riders
1422122,Rajasthan Royals,Dhruv Jurel,20,12,1,1,6,not out,166.67,Rajasthan Royals vs Lucknow Super Giants
1422122,Rajasthan Royals,JC Buttler,11,9,2,0,2,out,122.22,Rajasthan Royals vs Lucknow Super Giants
1422122,Rajasthan Royals,R Parag,43,29,1,3,4,out,148.28,Rajasthan Royals vs Lucknow Super Giants
1422122,Rajasthan Royals,SO Hetmyer,5,7,0,0,5,out,71.43,Rajasthan Royals vs Lucknow Super Giants
1422122,Rajasthan Royals,SV Samson,82,51,3,6,3,not out,160.78,Rajasthan Royals vs Lucknow Super Giants
1422122,Rajasthan Royals,YBK Jaiswal,24,12,3,1,1,out,200.0,Rajasthan Royals vs Lucknow Super Giants
1422122,Lucknow Super Giants,A Badoni,1,5,0,0,4,out,20.0,Lucknow Super Giants vs Rajasthan Royals
1422122,Lucknow Super Giants,D Padikkal,0,3,0,0,2,out,0.0,Lucknow Super Giants vs Rajasthan Royals
1422122,Lucknow Super Giants,DJ Hooda,26,13,2,2,5,out,200.0,Lucknow Super Giants vs Rajasthan Royals
1422122,Lucknow Super Giants,KH Pandya,3,5,0,0,8,not out,60.0,Lucknow Super Giants vs Rajasthan Royals
1422122,Lucknow Super Giants,KL Rahul,58,44,4,2,3,out,131.82,Lucknow Super Giants vs Rajasthan Royals
1422122,Lucknow Super Giants,MP Stoinis,3,4,0,0,7,out,75.0,Lucknow Super Giants vs Rajasthan Royals
1422122,Lucknow Super Giants,N Pooran,64,41,4,4,6,not out,156.1,Lucknow Super Giants vs Rajasthan Royals
1422122,Lucknow Super Giants,Q de Kock,4,5,1,0,1,out,80.0,Lucknow Super Giants vs Rajasthan Royals
1422123,Gujarat Titans,Azmatullah Omarzai,17,11,1,1,4,out,154.55,Gujarat Titans vs Mumbai Indians
1422123,Gujarat Titans,B Sai Sudharsan,45,39,3,1,3,out,115.38,Gujarat Titans vs Mumbai Indians
1422123,Gujarat Titans,DA Miller,12,11,1,0,5,out,109.09,Gujarat Titans vs Mumbai Indians
1422123,Gujarat Titans,R Tewatia,22,14,2,1,7,out,157.14,Gujarat Titans vs Mumbai Indians
1422123,Gujarat Titans,Rashid Khan,4,3,0,0,8,not out,133.33,Gujarat Titans vs Mumbai Indians
1422123,Gujarat Titans,Shubman Gill,31,22,3,1,2,out,140.91,Gujarat Titans vs Mumbai Indians
1422123,Gujarat Titans,V Shankar,6,5,0,0,6,not out,120.0,Gujarat Titans vs Mumbai Indians
1422123,Gujarat Titans,WP Saha,19,15,4,0,1,out,126.67,Gujarat Titans vs Mumbai Indians
1422123,Mumbai Indians,D Brevis,46,38,2,3,4,out,121.05,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,G Coetzee,1,3,0,0,7,out,33.33,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,HH Pandya,11,4,1,1,8,out,275.0,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,Ishan Kishan,0,4,0,0,1,out,0.0,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,JJ Bumrah,1,1,0,0,10,not out,100.0,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,Naman Dhir,20,10,3,1,2,out,200.0,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,PP Chawla,0,1,0,0,9,out,0.0,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,RG Sharma,43,29,7,1,3,out,148.28,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,SZ Mulani,1,1,0,0,11,not out,100.0,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,TH David,11,10,1,0,6,out,110.0,Mumbai Indians vs Gujarat Titans
1422123,Mumbai Indians,Tilak Varma,25,19,1,1,5,out,131.58,Mumbai Indians vs Gujarat Titans
1422124,Punjab Kings,Harpreet Brar,2,2,0,0,8,not out,100.0,Punjab Kings vs Royal Challengers Bengaluru
1422124,Punjab Kings,JM Bairstow,8,6,2,0,2,out,133.33,Punjab Kings vs Royal Challengers Bengaluru
1422124,Punjab Kings,JM Sharma,27,20,1,2,5,out,135.0,Punjab Kings vs Royal Challengers Bengaluru
1422124,Punjab Kings,LS Livingstone,17,13,1,1,4,out,130.77,Punjab Kings vs Royal Challengers Bengaluru
1422124,Punjab Kings,P Simran Singh,25,17,2,2,3,out,147.06,Punjab Kings vs Royal Challengers Bengaluru
1422124,Punjab Kings,S Dhawan,45,37,5,1,1,out,121.62,Punjab Kings vs Royal Challengers Bengaluru
1422124,Punjab Kings,SM Curran,23,17,3,0,6,out,135.29,Punjab Kings vs Royal Challengers Bengaluru
1422124,Punjab Kings,Shashank Singh,21,8,1,2,7,not out,262.5,Punjab Kings vs Royal Challengers Bengaluru
1422124,Royal Challengers Bengaluru,Anuj Rawat,11,14,1,0,6,out,78.57,Royal Challengers Bengaluru vs Punjab Kings
1422124,Royal Challengers Bengaluru,C Green,3,5,0,0,3,out,60.0,Royal Challengers Bengaluru vs Punjab Kings
1422124,Royal Challengers Bengaluru,F du Plessis,3,7,0,0,2,out,42.86,Royal Challengers Bengaluru vs Punjab Kings
1422124,Royal Challengers Bengaluru,GJ Maxwell,3,5,0,0,5,out,60.0,Royal Challengers Bengaluru vs Punjab Kings
1422124,Royal Challengers Bengaluru,KD Karthik,28,10,3,2,8,not out,280.0,Royal Challengers Bengaluru vs Punjab Kings
1422124,Royal Challengers Bengaluru,MK Lomror,17,8,2,1,7,not out,212.5,Royal Challengers Bengaluru vs Punjab Kings
1422124,Royal Challengers Bengaluru,RM Patidar,18,18,1,1,4,out,100.0,Royal Challengers Bengaluru vs Punjab Kings
1422124,Royal Challengers Bengaluru,V Kohli,77,49,11,2,1,out,157.14,Royal Challengers Bengaluru vs Punjab Kings
1422125,Chennai Super Kings,AM Rahane,12,12,1,0,3,out,100.0,Chennai Super Kings vs Gujarat Titans
1422125,Chennai Super Kings,DJ Mitchell,24,20,2,0,5,not out,120.0,Chennai Super Kings vs Gujarat Titans
1422125,Chennai Super Kings,R Ravindra,46,20,6,3,2,out,230.0,Chennai Super Kings vs Gujarat Titans
1422125,Chennai Super Kings,RA Jadeja,7,3,1,0,7,out,233.33,Chennai Super Kings vs Gujarat Titans
1422125,Chennai Super Kings,RD Gaikwad,46,36,5,1,1,out,127.78,Chennai Super Kings vs Gujarat Titans
1422125,Chennai Super Kings,S Dube,51,23,2,5,4,out,221.74,Chennai Super Kings vs Gujarat Titans
1422125,Chennai Super Kings,Sameer Rizvi,14,6,0,2,6,out,233.33,Chennai Super Kings vs Gujarat Titans
1422125,Gujarat Titans,Azmatullah Omarzai,11,10,1,0,6,out,110.0,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,B Sai Sudharsan,37,31,3,0,3,out,119.35,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,DA Miller,21,16,3,0,5,out,131.25,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,R Tewatia,6,11,1,0,7,out,54.55,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,Rashid Khan,1,2,0,0,8,out,50.0,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,SH Johnson,5,5,1,0,10,not out,100.0,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,Shubman Gill,8,5,0,1,2,out,160.0,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,UT Yadav,10,11,0,1,9,not out,90.91,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,V Shankar,12,12,0,1,4,out,100.0,Gujarat Titans vs Chennai Super Kings
1422125,Gujarat Titans,WP Saha,21,17,4,0,1,out,123.53,Gujarat Titans vs Chennai Super Kings
1422126,Sunrisers Hyderabad,AK Markram,42,28,2,1,4,not out,150.0,Sunrisers Hyderabad vs Mumbai Indians
1422126,Sunrisers Hyderabad,Abhishek Sharma,63,22,3,7,3,out,286.36,Sunrisers Hyderabad vs Mumbai Indians
1422126,Sunrisers Hyderabad,H Klaasen,79,33,4,7,5,not out,239.39,Sunrisers Hyderabad vs Mumbai Indians
1422126,Sunrisers Hyderabad,MA Agarwal,11,13,1,0,1,out,84.62,Sunrisers Hyderabad vs Mumbai Indians
1422126,Sunrisers Hyderabad,TM Head,62,24,9,3,2,out,258.33,Sunrisers Hyderabad vs Mumbai Indians
1422126,Mumbai Indians,HH Pandya,24,20,1,1,5,out,120.0,Mumbai Indians vs Sunrisers Hyderabad
1422126,Mumbai Indians,Ishan Kishan,34,13,2,4,2,out,261.54,Mumbai Indians vs Sunrisers Hyderabad
1422126,Mumbai Indians,Naman Dhir,30,14,2,2,3,out,214.29,Mumbai Indians vs Sunrisers Hyderabad
1422126,Mumbai Indians,R Shepherd,15,6,2,1,7,not out,250.0,Mumbai Indians vs Sunrisers Hyderabad
1422126,Mumbai Indians,RG Sharma,26,12,1,3,1,out,216.67,Mumbai Indians vs Sunrisers Hyderabad
1422126,Mumbai Indians,TH David,42,22,2,3,6,not out,190.91,Mumbai Indians vs Sunrisers Hyderabad
1422126,Mumbai Indians,Tilak Varma,63,33,2,6,4,out,190.91,Mumbai Indians vs Sunrisers Hyderabad
1422127,Rajasthan Royals,Dhruv Jurel,20,12,3,0,6,out,166.67,Rajasthan Royals vs Delhi Capitals
1422127,Rajasthan Royals,JC Buttler,11,16,0,0,2,out,68.75,Rajasthan Royals vs Delhi Capitals
1422127,Rajasthan Royals,R Ashwin,29,19,0,3,5,out,152.63,Rajasthan Royals vs Delhi Capitals
1422127,Rajasthan Royals,R Parag,84,45,7,6,4,not out,186.67,Rajasthan Royals vs Delhi Capitals
1422127,Rajasthan Royals,SO Hetmyer,14,7,1,1,7,not out,200.0,Rajasthan Royals vs Delhi Capitals
1422127,Rajasthan Royals,SV Samson,15,14,3,0,3,out,107.14,Rajasthan Royals vs Delhi Capitals
1422127,Rajasthan Royals,YBK Jaiswal,5,7,1,0,1,out,71.43,Rajasthan Royals vs Delhi Capitals
1422127,Delhi Capitals,AR Patel,15,13,1,0,7,not out,115.38,Delhi Capitals vs Rajasthan Royals
1422127,Delhi Capitals,Abishek Porel,9,10,0,0,6,out,90.0,Delhi Capitals vs Rajasthan Royals
1422127,Delhi Capitals,DA Warner,49,34,5,3,1,out,144.12,Delhi Capitals vs Rajasthan Royals
1422127,Delhi Capitals,MR Marsh,23,12,5,0,2,out,191.67,Delhi Capitals vs Rajasthan Royals
1422127,Delhi Capitals,RK Bhui,0,2,0,0,3,out,0.0,Delhi Capitals vs Rajasthan Royals
1422127,Delhi Capitals,RR Pant,28,26,2,1,4,out,107.69,Delhi Capitals vs Rajasthan Royals
1422127,Delhi Capitals,T Stubbs,44,23,2,3,5,not out,191.3,Delhi Capitals vs Rajasthan Royals
1422128,Royal Challengers Bengaluru,Anuj Rawat,3,3,0,0,6,out,100.0,Royal Challengers Bengaluru vs Kolkata Knight Riders
1422128,Royal Challengers Bengaluru,C Green,33,21,4,2,3,out,157.14,Royal Challengers Bengaluru vs Kolkata Knight Riders
1422128,Royal Challengers Bengaluru,F du Plessis,8,6,0,1,2,out,133.33,Royal Challengers Bengaluru vs Kolkata Knight Riders
1422128,Royal Challengers Bengaluru,GJ Maxwell,28,19,3,1,4,out,147.37,Royal Challengers Bengaluru vs Kolkata Knight Riders
1422128,Royal Challengers Bengaluru,KD Karthik,20,8,0,3,7,out,250.0,Royal Challengers Bengaluru vs Kolkata Knight Riders
1422128,Royal Challengers Bengaluru,RM Patidar,3,4,0,0,5,out,75.0,Royal Challengers Bengaluru vs Kolkata Knight Riders
1422128,Royal Challengers Bengaluru,V Kohli,83,59,4,4,1,not out,140.68,Royal Challengers Bengaluru vs Kolkata Knight Riders
1422128,Kolkata Knight Riders,PD Salt,30,20,2,2,1,out,150.0,Kolkata Knight Riders vs Royal Challengers Bengaluru
1422128,Kolkata Knight Riders,RK Singh,5,5,0,0,5,not out,100.0,Kolkata Knight Riders vs Royal Challengers Bengaluru
1422128,Kolkata Knight Riders,SP Narine,47,22,2,5,2,out,213.64,Kolkata Knight Riders vs Royal Challengers Bengaluru
1422128,Kolkata Knight Riders,SS Iyer,39,24,2,2,4,not out,162.5,Kolkata Knight Riders vs Royal Challengers Bengaluru
1422128,Kolkata Knight Riders,VR Iyer,50,30,3,4,3,out,166.67,Kolkata Knight Riders vs Royal Challengers Bengaluru
1422129,Lucknow Super Giants,A Badoni,8,10,0,0,6,out,80.0,Lucknow Super Giants vs Punjab Kings
1422129,Lucknow Super Giants,D Padikkal,9,6,2,0,3,out,150.0,Lucknow Super Giants vs Punjab Kings
1422129,Lucknow Super Giants,KH Pandya,43,22,4,2,7,not out,195.45,Lucknow Super Giants vs Punjab Kings
1422129,Lucknow Super Giants,KL Rahul,15,9,1,1,2,out,166.67,Lucknow Super Giants vs Punjab Kings
1422129,Lucknow Super Giants,MP Stoinis,19,12,0,2,4,out,158.33,Lucknow Super Giants vs Punjab Kings
1422129,Lucknow Super Giants,Mohsin Khan,2,1,0,0,9,out,200.0,Lucknow Super Giants vs Punjab Kings
1422129,Lucknow Super Giants,N Pooran,42,21,3,3,5,out,200.0,Lucknow Super Giants vs Punjab Kings
1422129,Lucknow Super Giants,Q de Kock,54,38,5,2,1,out,142.11,Lucknow Super Giants vs Punjab Kings
1422129,Lucknow Super Giants,Ravi Bishnoi,0,1,0,0,8,out,0.0,Lucknow Super Giants vs Punjab Kings
1422129,Punjab Kings,JM Bairstow,42,29,3,3,2,out,144.83,Punjab Kings vs Lucknow Super Giants
1422129,Punjab Kings,JM Sharma,6,9,1,0,4,out,66.67,Punjab Kings vs Lucknow Super Giants
1422129,Punjab Kings,LS Livingstone,28,17,2,2,5,not out,164.71,Punjab Kings vs Lucknow Super Giants
1422129,Punjab Kings,P Simran Singh,19,7,1,2,3,out,271.43,Punjab Kings vs Lucknow Super Giants
1422129,Punjab Kings,S Dhawan,70,50,7,3,1,out,140.0,Punjab Kings vs Lucknow Super Giants
1422129,Punjab Kings,SM Curran,0,1,0,0,6,out,0.0,Punjab Kings vs Lucknow Super Giants
1422129,Punjab Kings,Shashank Singh,9,7,1,0,7,not out,128.57,Punjab Kings vs Lucknow Super Giants
1422130,Sunrisers Hyderabad,AK Markram,17,19,0,0,4,out,89.47,Sunrisers Hyderabad vs Gujarat Titans
1422130,Sunrisers Hyderabad,Abdul Samad,29,14,3,1,7,out,207.14,Sunrisers Hyderabad vs Gujarat Titans
1422130,Sunrisers Hyderabad,Abhishek Sharma,29,20,2,2,3,out,145.0,Sunrisers Hyderabad vs Gujarat Titans
1422130,Sunrisers Hyderabad,H Klaasen,24,13,1,2,5,out,184.62,Sunrisers Hyderabad vs Gujarat Titans
1422130,Sunrisers Hyderabad,MA Agarwal,16,17,2,0,1,out,94.12,Sunrisers Hyderabad vs Gujarat Titans
1422130,Sunrisers Hyderabad,PJ Cummins,2,2,0,0,9,not out,100.0,Sunrisers Hyderabad vs Gujarat Titans
1422130,Sunrisers Hyderabad,Shahbaz Ahmed,22,20,1,1,6,out,110.0,Sunrisers Hyderabad vs Gujarat Titans
1422130,Sunrisers Hyderabad,TM Head,19,14,3,0,2,out,135.71,Sunrisers Hyderabad vs Gujarat Titans
1422130,Sunrisers Hyderabad,Washington Sundar,0,1,0,0,8,out,0.0,Sunrisers Hyderabad vs Gujarat Titans
1422130,Gujarat Titans,B Sai Sudharsan,45,36,4,1,3,out,125.0,Gujarat Titans vs Sunrisers Hyderabad
1422130,Gujarat Titans,DA Miller,44,27,4,2,4,not out,162.96,Gujarat Titans vs Sunrisers Hyderabad
1422130,Gujarat Titans,Shubman Gill,36,28,2,1,2,out,128.57,Gujarat Titans vs Sunrisers Hyderabad
1422130,Gujarat Titans,V Shankar,14,11,2,0,5,not out,127.27,Gujarat Titans vs Sunrisers Hyderabad
1422130,Gujarat Titans,WP Saha,25,13,1,2,1,out,192.31,Gujarat Titans vs Sunrisers Hyderabad
1422131,Delhi Capitals,AR Patel,7,8,0,0,6,not out,87.5,Delhi Capitals vs Chennai Super Kings
1422131,Delhi Capitals,Abishek Porel,8,5,1,0,7,not out,160.0,Delhi Capitals vs Chennai Super Kings
1422131,Delhi Capitals,DA Warner,52,35,5,3,2,out,148.57,Delhi Capitals vs Chennai Super Kings
1422131,Delhi Capitals,MR Marsh,18,12,2,1,4,out,150.0,Delhi Capitals vs Chennai Super Kings
1422131,Delhi Capitals,PP Shaw,43,27,4,2,1,out,159.26,Delhi Capitals vs Chennai Super Kings
1422131,Delhi Capitals,RR Pant,51,32,4,3,3,out,159.38,Delhi Capitals vs Chennai Super Kings
1422131,Delhi Capitals,T Stubbs,0,2,0,0,5,out,0.0,Delhi Capitals vs Chennai Super Kings
1422131,Chennai Super Kings,AM Rahane,45,30,5,2,3,out,150.0,Chennai Super Kings vs Delhi Capitals
1422131,Chennai Super Kings,DJ Mitchell,34,26,1,2,4,out,130.77,Chennai Super Kings vs Delhi Capitals
1422131,Chennai Super Kings,MS Dhoni,37,16,4,3,8,not out,231.25,Chennai Super Kings vs Delhi Capitals
1422131,Chennai Super Kings,R Ravindra,2,12,0,0,2,out,16.67,Chennai Super Kings vs Delhi Capitals
1422131,Chennai Super Kings,RA Jadeja,21,17,2,0,7,not out,123.53,Chennai Super Kings vs Delhi Capitals
1422131,Chennai Super Kings,RD Gaikwad,1,2,0,0,1,out,50.0,Chennai Super Kings vs Delhi Capitals
1422131,Chennai Super Kings,S Dube,17,16,1,0,5,out,106.25,Chennai Super Kings vs Delhi Capitals
1422131,Chennai Super Kings,Sameer Rizvi,0,1,0,0,6,out,0.0,Chennai Super Kings vs Delhi Capitals
1422132,Mumbai Indians,Akash Madhwal,4,5,0,0,11,not out,80.0,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,D Brevis,0,1,0,0,4,out,0.0,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,G Coetzee,4,9,0,0,9,out,44.44,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,HH Pandya,34,21,6,0,6,out,161.9,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,Ishan Kishan,16,14,2,1,1,out,114.29,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,JJ Bumrah,8,9,1,0,10,not out,88.89,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,Naman Dhir,0,1,0,0,3,out,0.0,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,PP Chawla,3,6,0,0,7,out,50.0,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,RG Sharma,0,1,0,0,2,out,0.0,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,TH David,17,24,1,0,8,out,70.83,Mumbai Indians vs Rajasthan Royals
1422132,Mumbai Indians,Tilak Varma,32,29,0,2,5,out,110.34,Mumbai Indians vs Rajasthan Royals
1422132,Rajasthan Royals,JC Buttler,13,16,2,0,2,out,81.25,Rajasthan Royals vs Mumbai Indians
1422132,Rajasthan Royals,R Ashwin,16,16,1,0,5,out,100.0,Rajasthan Royals vs Mumbai Indians
1422132,Rajasthan Royals,R Parag,54,39,5,3,4,not out,138.46,Rajasthan Royals vs Mumbai Indians
1422132,Rajasthan Royals,SB Dubey,8,6,1,0,6,not out,133.33,Rajasthan Royals vs Mumbai Indians
1422132,Rajasthan Royals,SV Samson,12,10,3,0,3,out,120.0,Rajasthan Royals vs Mumbai Indians
1422132,Rajasthan Royals,YBK Jaiswal,10,6,2,0,1,out,166.67,Rajasthan Royals vs Mumbai Indians
1422133,Lucknow Super Giants,A Badoni,0,3,0,0,6,out,0.0,Lucknow Super Giants vs Royal Challengers Bengaluru
1422133,Lucknow Super Giants,D Padikkal,6,11,0,0,3,out,54.55,Lucknow Super Giants vs Royal Challengers Bengaluru
1422133,Lucknow Super Giants,KL Rahul,20,14,0,2,2,out,142.86,Lucknow Super Giants vs Royal Challengers Bengaluru
1422133,Lucknow Super Giants,MP Stoinis,24,15,1,2,4,out,160.0,Lucknow Super Giants vs Royal Challengers Bengaluru
1422133,Lucknow Super Giants,N Pooran,40,21,1,5,5,not out,190.48,Lucknow Super Giants vs Royal Challengers Bengaluru
1422133,Lucknow Super Giants,Q de Kock,81,56,8,5,1,out,144.64,Lucknow Super Giants vs Royal Challengers Bengaluru
1422133,Royal Challengers Bengaluru,Anuj Rawat,11,21,0,0,6,out,52.38,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,C Green,9,9,1,0,5,out,100.0,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,F du Plessis,19,13,3,0,2,out,146.15,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,GJ Maxwell,0,2,0,0,4,out,0.0,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,KD Karthik,4,8,0,0,8,out,50.0,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,MK Lomror,33,13,3,3,7,out,253.85,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,Mayank Dagar,0,1,0,0,9,out,0.0,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,Mohammed Siraj,12,8,0,2,11,out,150.0,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,RJW Topley,3,6,0,0,10,not out,50.0,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,RM Patidar,29,21,2,2,3,out,138.1,Royal Challengers Bengaluru vs Lucknow Super Giants
1422133,Royal Challengers Bengaluru,V Kohli,22,16,2,1,1,out,137.5,Royal Challengers Bengaluru vs Lucknow Super Giants
